transaction_id,created_at,chargeback_at,chargeback_reason
2205,2024-01-02 12:44:00,2024-01-15 12:44:00,FRAUD
2209,2024-01-02 12:48:00,2024-02-12 12:48:00,FRAUD
2218,2024-01-02 12:57:00,2024-02-08 12:57:00,FRAUD
2219,2024-01-02 12:58:00,2024-02-08 12:58:00,NOT_RECEIVED
2224,2024-01-02 13:03:00,2024-01-21 13:03:00,DISPUTE_OTHER
2227,2024-01-02 13:06:00,2024-01-17 13:06:00,NOT_RECEIVED
2228,2024-01-02 13:07:00,2024-01-23 13:07:00,FRAUD
2241,2024-01-02 13:20:00,2024-01-21 13:20:00,NOT_RECEIVED
2243,2024-01-02 13:22:00,2024-01-31 13:22:00,FRAUD
2244,2024-01-02 13:23:00,2024-02-10 13:23:00,NOT_RECEIVED
2248,2024-01-02 13:27:00,2024-01-31 13:27:00,FRAUD
2253,2024-01-02 13:32:00,2024-02-13 13:32:00,FRAUD
2257,2024-01-02 13:36:00,2024-02-06 13:36:00,NOT_RECEIVED
2258,2024-01-02 13:37:00,2024-02-16 13:37:00,FRAUD
2271,2024-01-02 13:50:00,2024-01-26 13:50:00,FRAUD
2274,2024-01-02 13:53:00,2024-01-24 13:53:00,FRAUD
2276,2024-01-02 13:55:00,2024-01-21 13:55:00,DISPUTE_OTHER
2284,2024-01-02 14:03:00,2024-02-15 14:03:00,FRAUD
2298,2024-01-02 14:17:00,2024-01-22 14:17:00,FRAUD
2300,2024-01-02 14:19:00,2024-01-27 14:19:00,NOT_RECEIVED
2303,2024-01-02 14:22:00,2024-02-07 14:22:00,FRAUD
2305,2024-01-02 14:24:00,2024-01-23 14:24:00,FRAUD
2309,2024-01-02 14:28:00,2024-01-23 14:28:00,FRAUD
2313,2024-01-02 14:32:00,2024-02-09 14:32:00,NOT_RECEIVED
2323,2024-01-02 14:42:00,2024-02-16 14:42:00,DISPUTE_OTHER
2324,2024-01-02 14:43:00,2024-01-23 14:43:00,FRAUD
2327,2024-01-02 14:46:00,2024-02-16 14:46:00,NOT_RECEIVED
2330,2024-01-02 14:49:00,2024-02-10 14:49:00,DISPUTE_OTHER
2335,2024-01-02 14:54:00,2024-01-13 14:54:00,FRAUD
2347,2024-01-02 15:06:00,2024-01-18 15:06:00,NOT_RECEIVED
2351,2024-01-02 15:10:00,2024-02-14 15:10:00,DISPUTE_OTHER
2363,2024-01-02 15:22:00,2024-01-21 15:22:00,DISPUTE_OTHER
2364,2024-01-02 15:23:00,2024-02-04 15:23:00,FRAUD
2372,2024-01-02 15:31:00,2024-01-25 15:31:00,NOT_RECEIVED
2374,2024-01-02 15:33:00,2024-01-22 15:33:00,FRAUD
2379,2024-01-02 15:38:00,2024-01-09 15:38:00,DISPUTE_OTHER
2380,2024-01-02 15:39:00,2024-01-27 15:39:00,NOT_RECEIVED
2382,2024-01-02 15:41:00,2024-02-09 15:41:00,NOT_RECEIVED
2395,2024-01-02 15:54:00,2024-01-22 15:54:00,DISPUTE_OTHER
2399,2024-01-02 15:58:00,2024-02-09 15:58:00,FRAUD
2408,2024-01-02 16:07:00,2024-01-17 16:07:00,FRAUD
2413,2024-01-02 16:12:00,2024-01-31 16:12:00,DISPUTE_OTHER
2429,2024-01-02 16:28:00,2024-02-16 16:28:00,NOT_RECEIVED
2435,2024-01-02 16:34:00,2024-01-30 16:34:00,NOT_RECEIVED
2436,2024-01-02 16:35:00,2024-01-12 16:35:00,FRAUD
2439,2024-01-02 16:38:00,2024-02-09 16:38:00,FRAUD
2443,2024-01-02 16:42:00,2024-01-22 16:42:00,FRAUD
2454,2024-01-02 16:53:00,2024-02-02 16:53:00,FRAUD
2455,2024-01-02 16:54:00,2024-01-20 16:54:00,FRAUD
2473,2024-01-02 17:12:00,2024-02-02 17:12:00,FRAUD
2476,2024-01-02 17:15:00,2024-01-29 17:15:00,FRAUD
2488,2024-01-02 17:27:00,2024-01-15 17:27:00,DISPUTE_OTHER
2489,2024-01-02 17:28:00,2024-02-15 17:28:00,FRAUD
2493,2024-01-02 17:32:00,2024-01-11 17:32:00,NOT_RECEIVED
2496,2024-01-02 17:35:00,2024-01-27 17:35:00,DISPUTE_OTHER
2504,2024-01-02 17:43:00,2024-01-24 17:43:00,DISPUTE_OTHER
2508,2024-01-02 17:47:00,2024-01-18 17:47:00,FRAUD
2509,2024-01-02 17:48:00,2024-01-13 17:48:00,FRAUD
2514,2024-01-02 17:53:00,2024-01-15 17:53:00,FRAUD
2532,2024-01-02 18:11:00,2024-01-20 18:11:00,FRAUD
2537,2024-01-02 18:16:00,2024-02-02 18:16:00,FRAUD
2541,2024-01-02 18:20:00,2024-02-01 18:20:00,FRAUD
2546,2024-01-02 18:25:00,2024-02-09 18:25:00,FRAUD
2552,2024-01-02 18:31:00,2024-01-10 18:31:00,FRAUD
2555,2024-01-02 18:34:00,2024-02-01 18:34:00,FRAUD
2566,2024-01-02 18:45:00,2024-02-14 18:45:00,FRAUD
2569,2024-01-02 18:48:00,2024-01-15 18:48:00,FRAUD
2581,2024-01-02 19:00:00,2024-01-21 19:00:00,FRAUD
2585,2024-01-02 19:04:00,2024-01-23 19:04:00,NOT_RECEIVED
2588,2024-01-02 19:07:00,2024-01-17 19:07:00,FRAUD
2594,2024-01-02 19:13:00,2024-01-22 19:13:00,FRAUD
2605,2024-01-02 19:24:00,2024-01-09 19:24:00,DISPUTE_OTHER
2612,2024-01-02 19:31:00,2024-02-09 19:31:00,FRAUD
2632,2024-01-02 19:51:00,2024-01-25 19:51:00,FRAUD
2638,2024-01-02 19:57:00,2024-01-25 19:57:00,FRAUD
2645,2024-01-02 20:04:00,2024-02-03 20:04:00,FRAUD
2660,2024-01-02 20:19:00,2024-02-06 20:19:00,FRAUD
2664,2024-01-02 20:23:00,2024-01-21 20:23:00,FRAUD
2671,2024-01-02 20:30:00,2024-02-11 20:30:00,FRAUD
2676,2024-01-02 20:35:00,2024-01-10 20:35:00,FRAUD
2692,2024-01-02 20:51:00,2024-01-20 20:51:00,FRAUD
2693,2024-01-02 20:52:00,2024-01-28 20:52:00,FRAUD
2694,2024-01-02 20:53:00,2024-02-11 20:53:00,FRAUD
2697,2024-01-02 20:56:00,2024-01-12 20:56:00,FRAUD
2699,2024-01-02 20:58:00,2024-02-14 20:58:00,FRAUD
2700,2024-01-02 20:59:00,2024-02-08 20:59:00,FRAUD
2707,2024-01-02 21:06:00,2024-01-18 21:06:00,NOT_RECEIVED
2716,2024-01-02 21:15:00,2024-02-13 21:15:00,FRAUD
2718,2024-01-02 21:17:00,2024-01-15 21:17:00,FRAUD
2723,2024-01-02 21:22:00,2024-02-08 21:22:00,FRAUD
2740,2024-01-02 21:39:00,2024-02-10 21:39:00,FRAUD
2744,2024-01-02 21:43:00,2024-01-11 21:43:00,FRAUD
2747,2024-01-02 21:46:00,2024-02-09 21:46:00,DISPUTE_OTHER
2751,2024-01-02 21:50:00,2024-01-09 21:50:00,FRAUD
2761,2024-01-02 22:00:00,2024-01-21 22:00:00,NOT_RECEIVED
2769,2024-01-02 22:08:00,2024-01-17 22:08:00,FRAUD
2780,2024-01-02 22:19:00,2024-01-09 22:19:00,FRAUD
2784,2024-01-02 22:23:00,2024-01-27 22:23:00,DISPUTE_OTHER
2798,2024-01-02 22:37:00,2024-02-05 22:37:00,DISPUTE_OTHER
2807,2024-01-02 22:46:00,2024-01-25 22:46:00,NOT_RECEIVED
2809,2024-01-02 22:48:00,2024-01-13 22:48:00,FRAUD
2813,2024-01-02 22:52:00,2024-02-16 22:52:00,FRAUD
2815,2024-01-02 22:54:00,2024-01-17 22:54:00,FRAUD
2832,2024-01-02 23:11:00,2024-02-04 23:11:00,FRAUD
2834,2024-01-02 23:13:00,2024-02-15 23:13:00,NOT_RECEIVED
2836,2024-01-02 23:15:00,2024-01-25 23:15:00,DISPUTE_OTHER
2841,2024-01-02 23:20:00,2024-01-21 23:20:00,FRAUD
2842,2024-01-02 23:21:00,2024-01-20 23:21:00,FRAUD
2843,2024-01-02 23:22:00,2024-02-05 23:22:00,FRAUD
2854,2024-01-02 23:33:00,2024-01-31 23:33:00,FRAUD
2855,2024-01-02 23:34:00,2024-01-12 23:34:00,DISPUTE_OTHER
2866,2024-01-02 23:45:00,2024-02-08 23:45:00,FRAUD
2867,2024-01-02 23:46:00,2024-01-21 23:46:00,FRAUD
2888,2024-01-03 00:07:00,2024-01-24 00:07:00,FRAUD
2893,2024-01-03 00:12:00,2024-02-11 00:12:00,FRAUD
2899,2024-01-03 00:18:00,2024-02-03 00:18:00,FRAUD
2910,2024-01-03 00:29:00,2024-01-22 00:29:00,NOT_RECEIVED
2929,2024-01-03 00:48:00,2024-02-10 00:48:00,FRAUD
2931,2024-01-03 00:50:00,2024-01-12 00:50:00,FRAUD
2937,2024-01-03 00:56:00,2024-02-12 00:56:00,FRAUD
2939,2024-01-03 00:58:00,2024-01-14 00:58:00,FRAUD
2950,2024-01-03 01:09:00,2024-01-23 01:09:00,FRAUD
2953,2024-01-03 01:12:00,2024-01-26 01:12:00,FRAUD
2954,2024-01-03 01:13:00,2024-01-18 01:13:00,FRAUD
2957,2024-01-03 01:16:00,2024-01-12 01:16:00,FRAUD
2961,2024-01-03 01:20:00,2024-02-05 01:20:00,FRAUD
2971,2024-01-03 01:30:00,2024-02-04 01:30:00,DISPUTE_OTHER
2982,2024-01-03 01:41:00,2024-01-23 01:41:00,DISPUTE_OTHER
2989,2024-01-03 01:48:00,2024-02-15 01:48:00,FRAUD
2996,2024-01-03 01:55:00,2024-01-18 01:55:00,DISPUTE_OTHER
2998,2024-01-03 01:57:00,2024-01-16 01:57:00,FRAUD
3003,2024-01-03 02:02:00,2024-01-12 02:02:00,NOT_RECEIVED
3004,2024-01-03 02:03:00,2024-01-16 02:03:00,FRAUD
3013,2024-01-03 02:12:00,2024-01-21 02:12:00,FRAUD
3017,2024-01-03 02:16:00,2024-01-19 02:16:00,FRAUD
3034,2024-01-03 02:33:00,2024-02-02 02:33:00,FRAUD
3039,2024-01-03 02:38:00,2024-02-05 02:38:00,FRAUD
3045,2024-01-03 02:44:00,2024-02-07 02:44:00,FRAUD
3050,2024-01-03 02:49:00,2024-02-11 02:49:00,FRAUD
3054,2024-01-03 02:53:00,2024-02-04 02:53:00,FRAUD
3055,2024-01-03 02:54:00,2024-01-20 02:54:00,FRAUD
3057,2024-01-03 02:56:00,2024-02-07 02:56:00,DISPUTE_OTHER
3076,2024-01-03 03:15:00,2024-02-01 03:15:00,FRAUD
3081,2024-01-03 03:20:00,2024-02-17 03:20:00,FRAUD
3082,2024-01-03 03:21:00,2024-02-08 03:21:00,FRAUD
3083,2024-01-03 03:22:00,2024-01-25 03:22:00,FRAUD
3098,2024-01-03 03:37:00,2024-02-09 03:37:00,FRAUD
3100,2024-01-03 03:39:00,2024-01-13 03:39:00,FRAUD
3102,2024-01-03 03:41:00,2024-01-22 03:41:00,FRAUD
3105,2024-01-03 03:44:00,2024-01-14 03:44:00,NOT_RECEIVED
3106,2024-01-03 03:45:00,2024-01-17 03:45:00,DISPUTE_OTHER
3107,2024-01-03 03:46:00,2024-02-04 03:46:00,FRAUD
3108,2024-01-03 03:47:00,2024-02-04 03:47:00,FRAUD
3109,2024-01-03 03:48:00,2024-01-15 03:48:00,FRAUD
3120,2024-01-03 03:59:00,2024-02-04 03:59:00,NOT_RECEIVED
3122,2024-01-03 04:01:00,2024-02-10 04:01:00,FRAUD
3132,2024-01-03 04:11:00,2024-02-08 04:11:00,NOT_RECEIVED
3140,2024-01-03 04:19:00,2024-01-10 04:19:00,NOT_RECEIVED
3149,2024-01-03 04:28:00,2024-01-30 04:28:00,FRAUD
3153,2024-01-03 04:32:00,2024-02-12 04:32:00,DISPUTE_OTHER
3159,2024-01-03 04:38:00,2024-01-17 04:38:00,FRAUD
3160,2024-01-03 04:39:00,2024-02-17 04:39:00,FRAUD
3165,2024-01-03 04:44:00,2024-02-09 04:44:00,FRAUD
3167,2024-01-03 04:46:00,2024-01-21 04:46:00,FRAUD
3169,2024-01-03 04:48:00,2024-01-26 04:48:00,FRAUD
3188,2024-01-03 05:07:00,2024-01-23 05:07:00,DISPUTE_OTHER
3199,2024-01-03 05:18:00,2024-01-24 05:18:00,FRAUD
3205,2024-01-03 05:24:00,2024-02-02 05:24:00,FRAUD
3207,2024-01-03 05:26:00,2024-02-16 05:26:00,FRAUD
3214,2024-01-03 05:33:00,2024-02-15 05:33:00,FRAUD
3215,2024-01-03 05:34:00,2024-01-10 05:34:00,FRAUD
3255,2024-01-03 06:14:00,2024-01-23 06:14:00,FRAUD
3258,2024-01-03 06:17:00,2024-02-17 06:17:00,FRAUD
3264,2024-01-03 06:23:00,2024-01-25 06:23:00,DISPUTE_OTHER
3267,2024-01-03 06:26:00,2024-01-27 06:26:00,DISPUTE_OTHER
3268,2024-01-03 06:27:00,2024-01-17 06:27:00,DISPUTE_OTHER
3278,2024-01-03 06:37:00,2024-02-09 06:37:00,FRAUD
3280,2024-01-03 06:39:00,2024-01-30 06:39:00,DISPUTE_OTHER
3282,2024-01-03 06:41:00,2024-02-04 06:41:00,FRAUD
3293,2024-01-03 06:52:00,2024-02-12 06:52:00,FRAUD
3294,2024-01-03 06:53:00,2024-01-10 06:53:00,FRAUD
3305,2024-01-03 07:04:00,2024-02-12 07:04:00,FRAUD
3311,2024-01-03 07:10:00,2024-02-02 07:10:00,DISPUTE_OTHER
3323,2024-01-03 07:22:00,2024-01-31 07:22:00,DISPUTE_OTHER
3326,2024-01-03 07:25:00,2024-01-24 07:25:00,FRAUD
3333,2024-01-03 07:32:00,2024-01-23 07:32:00,FRAUD
3336,2024-01-03 07:35:00,2024-02-13 07:35:00,FRAUD
3337,2024-01-03 07:36:00,2024-02-01 07:36:00,FRAUD
3338,2024-01-03 07:37:00,2024-02-12 07:37:00,DISPUTE_OTHER
3353,2024-01-03 07:52:00,2024-01-31 07:52:00,FRAUD
3361,2024-01-03 08:00:00,2024-01-23 08:00:00,DISPUTE_OTHER
3363,2024-01-03 08:02:00,2024-02-03 08:02:00,FRAUD
3369,2024-01-03 08:08:00,2024-02-04 08:08:00,FRAUD
3370,2024-01-03 08:09:00,2024-01-24 08:09:00,FRAUD
3372,2024-01-03 08:11:00,2024-02-05 08:11:00,FRAUD
3375,2024-01-03 08:14:00,2024-02-01 08:14:00,NOT_RECEIVED
3393,2024-01-03 08:32:00,2024-02-16 08:32:00,FRAUD
3394,2024-01-03 08:33:00,2024-01-26 08:33:00,FRAUD
3395,2024-01-03 08:34:00,2024-02-17 08:34:00,DISPUTE_OTHER
3401,2024-01-03 08:40:00,2024-01-30 08:40:00,FRAUD
3407,2024-01-03 08:46:00,2024-01-12 08:46:00,FRAUD
3408,2024-01-03 08:47:00,2024-01-15 08:47:00,FRAUD
3411,2024-01-03 08:50:00,2024-01-12 08:50:00,FRAUD
3432,2024-01-03 09:11:00,2024-01-17 09:11:00,FRAUD
3437,2024-01-03 09:16:00,2024-01-17 09:16:00,NOT_RECEIVED
3440,2024-01-03 09:19:00,2024-02-04 09:19:00,FRAUD
3455,2024-01-03 09:34:00,2024-01-15 09:34:00,FRAUD
3467,2024-01-03 09:46:00,2024-02-03 09:46:00,FRAUD
3475,2024-01-03 09:54:00,2024-01-11 09:54:00,FRAUD
3481,2024-01-03 10:00:00,2024-01-30 10:00:00,NOT_RECEIVED
3487,2024-01-03 10:06:00,2024-02-03 10:06:00,FRAUD
3511,2024-01-03 10:30:00,2024-02-01 10:30:00,NOT_RECEIVED
3514,2024-01-03 10:33:00,2024-01-31 10:33:00,FRAUD
3518,2024-01-03 10:37:00,2024-01-18 10:37:00,FRAUD
3532,2024-01-03 10:51:00,2024-01-23 10:51:00,FRAUD
3548,2024-01-03 11:07:00,2024-01-16 11:07:00,FRAUD
3551,2024-01-03 11:10:00,2024-02-09 11:10:00,FRAUD
3552,2024-01-03 11:11:00,2024-01-11 11:11:00,FRAUD
3560,2024-01-03 11:19:00,2024-01-15 11:19:00,FRAUD
3561,2024-01-03 11:20:00,2024-01-27 11:20:00,FRAUD
3563,2024-01-03 11:22:00,2024-01-22 11:22:00,FRAUD
3565,2024-01-03 11:24:00,2024-01-26 11:24:00,FRAUD
3568,2024-01-03 11:27:00,2024-01-25 11:27:00,FRAUD
3590,2024-01-03 11:49:00,2024-02-10 11:49:00,FRAUD
3603,2024-01-03 12:02:00,2024-01-23 12:02:00,FRAUD
3604,2024-01-03 12:03:00,2024-02-14 12:03:00,FRAUD
3609,2024-01-03 12:08:00,2024-01-20 12:08:00,FRAUD
3616,2024-01-03 12:15:00,2024-01-14 12:15:00,NOT_RECEIVED
3619,2024-01-03 12:18:00,2024-02-07 12:18:00,FRAUD
3620,2024-01-03 12:19:00,2024-01-11 12:19:00,FRAUD
3635,2024-01-03 12:34:00,2024-01-20 12:34:00,NOT_RECEIVED
3638,2024-01-03 12:37:00,2024-01-29 12:37:00,FRAUD
3645,2024-01-03 12:44:00,2024-01-14 12:44:00,DISPUTE_OTHER
3653,2024-01-03 12:52:00,2024-01-28 12:52:00,FRAUD
3661,2024-01-03 13:00:00,2024-01-11 13:00:00,FRAUD
3662,2024-01-03 13:01:00,2024-01-27 13:01:00,FRAUD
3664,2024-01-03 13:03:00,2024-01-26 13:03:00,FRAUD
3667,2024-01-03 13:06:00,2024-01-22 13:06:00,NOT_RECEIVED
3670,2024-01-03 13:09:00,2024-02-03 13:09:00,FRAUD
3681,2024-01-03 13:20:00,2024-02-02 13:20:00,FRAUD
3682,2024-01-03 13:21:00,2024-02-06 13:21:00,FRAUD
3684,2024-01-03 13:23:00,2024-01-15 13:23:00,FRAUD
3686,2024-01-03 13:25:00,2024-01-11 13:25:00,FRAUD
3689,2024-01-03 13:28:00,2024-02-05 13:28:00,FRAUD
3697,2024-01-03 13:36:00,2024-02-13 13:36:00,NOT_RECEIVED
3713,2024-01-03 13:52:00,2024-01-15 13:52:00,FRAUD
3714,2024-01-03 13:53:00,2024-02-15 13:53:00,DISPUTE_OTHER
3718,2024-01-03 13:57:00,2024-02-08 13:57:00,NOT_RECEIVED
3725,2024-01-03 14:04:00,2024-02-12 14:04:00,DISPUTE_OTHER
3727,2024-01-03 14:06:00,2024-02-02 14:06:00,NOT_RECEIVED
3728,2024-01-03 14:07:00,2024-01-27 14:07:00,NOT_RECEIVED
3731,2024-01-03 14:10:00,2024-02-05 14:10:00,DISPUTE_OTHER
3732,2024-01-03 14:11:00,2024-01-21 14:11:00,DISPUTE_OTHER
3737,2024-01-03 14:16:00,2024-02-09 14:16:00,FRAUD
3739,2024-01-03 14:18:00,2024-02-08 14:18:00,NOT_RECEIVED
3741,2024-01-03 14:20:00,2024-01-28 14:20:00,DISPUTE_OTHER
3742,2024-01-03 14:21:00,2024-02-13 14:21:00,FRAUD
3743,2024-01-03 14:22:00,2024-02-15 14:22:00,FRAUD
3746,2024-01-03 14:25:00,2024-01-29 14:25:00,FRAUD
3749,2024-01-03 14:28:00,2024-02-02 14:28:00,FRAUD
3754,2024-01-03 14:33:00,2024-02-03 14:33:00,FRAUD
3761,2024-01-03 14:40:00,2024-01-21 14:40:00,FRAUD
3766,2024-01-03 14:45:00,2024-01-29 14:45:00,NOT_RECEIVED
3769,2024-01-03 14:48:00,2024-02-07 14:48:00,FRAUD
3785,2024-01-03 15:04:00,2024-01-17 15:04:00,FRAUD
3786,2024-01-03 15:05:00,2024-02-02 15:05:00,NOT_RECEIVED
3789,2024-01-03 15:08:00,2024-01-27 15:08:00,FRAUD
3794,2024-01-03 15:13:00,2024-02-02 15:13:00,FRAUD
3795,2024-01-03 15:14:00,2024-01-25 15:14:00,NOT_RECEIVED
3796,2024-01-03 15:15:00,2024-01-25 15:15:00,FRAUD
3799,2024-01-03 15:18:00,2024-01-26 15:18:00,FRAUD
3802,2024-01-03 15:21:00,2024-02-13 15:21:00,NOT_RECEIVED
3810,2024-01-03 15:29:00,2024-01-26 15:29:00,FRAUD
3811,2024-01-03 15:30:00,2024-01-23 15:30:00,FRAUD
3814,2024-01-03 15:33:00,2024-01-22 15:33:00,DISPUTE_OTHER
3816,2024-01-03 15:35:00,2024-02-11 15:35:00,FRAUD
3818,2024-01-03 15:37:00,2024-02-06 15:37:00,NOT_RECEIVED
3821,2024-01-03 15:40:00,2024-01-15 15:40:00,FRAUD
3824,2024-01-03 15:43:00,2024-02-04 15:43:00,FRAUD
3830,2024-01-03 15:49:00,2024-01-21 15:49:00,NOT_RECEIVED
3833,2024-01-03 15:52:00,2024-01-22 15:52:00,FRAUD
3834,2024-01-03 15:53:00,2024-01-18 15:53:00,NOT_RECEIVED
3842,2024-01-03 16:01:00,2024-02-14 16:01:00,FRAUD
3849,2024-01-03 16:08:00,2024-02-01 16:08:00,FRAUD
3860,2024-01-03 16:19:00,2024-02-12 16:19:00,NOT_RECEIVED
3864,2024-01-03 16:23:00,2024-01-23 16:23:00,DISPUTE_OTHER
3866,2024-01-03 16:25:00,2024-01-13 16:25:00,NOT_RECEIVED
3868,2024-01-03 16:27:00,2024-01-19 16:27:00,DISPUTE_OTHER
3869,2024-01-03 16:28:00,2024-02-17 16:28:00,FRAUD
3879,2024-01-03 16:38:00,2024-02-08 16:38:00,DISPUTE_OTHER
3882,2024-01-03 16:41:00,2024-01-22 16:41:00,NOT_RECEIVED
3888,2024-01-03 16:47:00,2024-01-18 16:47:00,FRAUD
3890,2024-01-03 16:49:00,2024-02-11 16:49:00,FRAUD
3895,2024-01-03 16:54:00,2024-02-14 16:54:00,FRAUD
3901,2024-01-03 17:00:00,2024-01-29 17:00:00,FRAUD
3915,2024-01-03 17:14:00,2024-01-31 17:14:00,FRAUD
3939,2024-01-03 17:38:00,2024-02-12 17:38:00,NOT_RECEIVED
3942,2024-01-03 17:41:00,2024-01-18 17:41:00,NOT_RECEIVED
3950,2024-01-03 17:49:00,2024-01-14 17:49:00,FRAUD
3954,2024-01-03 17:53:00,2024-02-12 17:53:00,FRAUD
3960,2024-01-03 17:59:00,2024-01-27 17:59:00,FRAUD
3964,2024-01-03 18:03:00,2024-02-05 18:03:00,FRAUD
3965,2024-01-03 18:04:00,2024-02-06 18:04:00,FRAUD
3966,2024-01-03 18:05:00,2024-01-26 18:05:00,FRAUD
3973,2024-01-03 18:12:00,2024-01-18 18:12:00,NOT_RECEIVED
3974,2024-01-03 18:13:00,2024-02-04 18:13:00,FRAUD
3977,2024-01-03 18:16:00,2024-02-14 18:16:00,FRAUD
3981,2024-01-03 18:20:00,2024-02-13 18:20:00,DISPUTE_OTHER
3986,2024-01-03 18:25:00,2024-01-13 18:25:00,FRAUD
3988,2024-01-03 18:27:00,2024-02-14 18:27:00,FRAUD
3989,2024-01-03 18:28:00,2024-01-25 18:28:00,FRAUD
3998,2024-01-03 18:37:00,2024-02-14 18:37:00,FRAUD
4002,2024-01-03 18:41:00,2024-02-10 18:41:00,FRAUD
4003,2024-01-03 18:42:00,2024-01-30 18:42:00,FRAUD
4008,2024-01-03 18:47:00,2024-02-15 18:47:00,FRAUD
4010,2024-01-03 18:49:00,2024-01-20 18:49:00,FRAUD
4021,2024-01-03 19:00:00,2024-02-01 19:00:00,FRAUD
4029,2024-01-03 19:08:00,2024-01-23 19:08:00,FRAUD
4035,2024-01-03 19:14:00,2024-01-19 19:14:00,FRAUD
4047,2024-01-03 19:26:00,2024-02-04 19:26:00,DISPUTE_OTHER
4061,2024-01-03 19:40:00,2024-01-26 19:40:00,FRAUD
4062,2024-01-03 19:41:00,2024-01-19 19:41:00,DISPUTE_OTHER
4066,2024-01-03 19:45:00,2024-02-14 19:45:00,NOT_RECEIVED
4067,2024-01-03 19:46:00,2024-01-27 19:46:00,FRAUD
4069,2024-01-03 19:48:00,2024-02-15 19:48:00,NOT_RECEIVED
4073,2024-01-03 19:52:00,2024-02-10 19:52:00,FRAUD
4075,2024-01-03 19:54:00,2024-02-16 19:54:00,FRAUD
4089,2024-01-03 20:08:00,2024-02-04 20:08:00,FRAUD
4095,2024-01-03 20:14:00,2024-02-06 20:14:00,FRAUD
4096,2024-01-03 20:15:00,2024-01-10 20:15:00,FRAUD
4097,2024-01-03 20:16:00,2024-01-28 20:16:00,FRAUD
4100,2024-01-03 20:19:00,2024-02-01 20:19:00,FRAUD
4101,2024-01-03 20:20:00,2024-02-03 20:20:00,NOT_RECEIVED
4103,2024-01-03 20:22:00,2024-01-24 20:22:00,FRAUD
4109,2024-01-03 20:28:00,2024-02-07 20:28:00,FRAUD
4112,2024-01-03 20:31:00,2024-01-15 20:31:00,FRAUD
4113,2024-01-03 20:32:00,2024-02-06 20:32:00,FRAUD
4120,2024-01-03 20:39:00,2024-02-01 20:39:00,DISPUTE_OTHER
4125,2024-01-03 20:44:00,2024-01-25 20:44:00,FRAUD
4129,2024-01-03 20:48:00,2024-01-18 20:48:00,NOT_RECEIVED
4133,2024-01-03 20:52:00,2024-02-13 20:52:00,FRAUD
4139,2024-01-03 20:58:00,2024-02-08 20:58:00,NOT_RECEIVED
4153,2024-01-03 21:12:00,2024-01-30 21:12:00,FRAUD
4166,2024-01-03 21:25:00,2024-01-10 21:25:00,FRAUD
4183,2024-01-03 21:42:00,2024-02-06 21:42:00,FRAUD
4189,2024-01-03 21:48:00,2024-01-19 21:48:00,DISPUTE_OTHER
4191,2024-01-03 21:50:00,2024-01-11 21:50:00,FRAUD
4194,2024-01-03 21:53:00,2024-01-22 21:53:00,FRAUD
4196,2024-01-03 21:55:00,2024-01-22 21:55:00,FRAUD
4198,2024-01-03 21:57:00,2024-01-26 21:57:00,DISPUTE_OTHER
4199,2024-01-03 21:58:00,2024-02-13 21:58:00,FRAUD
4200,2024-01-03 21:59:00,2024-02-15 21:59:00,NOT_RECEIVED
4203,2024-01-03 22:02:00,2024-02-02 22:02:00,FRAUD
4217,2024-01-03 22:16:00,2024-02-14 22:16:00,FRAUD
4218,2024-01-03 22:17:00,2024-02-11 22:17:00,DISPUTE_OTHER
4252,2024-01-03 22:51:00,2024-02-01 22:51:00,FRAUD
4282,2024-01-03 23:21:00,2024-01-14 23:21:00,NOT_RECEIVED
4286,2024-01-03 23:25:00,2024-01-13 23:25:00,FRAUD
4295,2024-01-03 23:34:00,2024-02-05 23:34:00,FRAUD
4298,2024-01-03 23:37:00,2024-02-09 23:37:00,FRAUD
4326,2024-01-04 00:05:00,2024-01-11 00:05:00,FRAUD
4327,2024-01-04 00:06:00,2024-01-26 00:06:00,NOT_RECEIVED
4337,2024-01-04 00:16:00,2024-01-19 00:16:00,FRAUD
4355,2024-01-04 00:34:00,2024-02-18 00:34:00,FRAUD
4358,2024-01-04 00:37:00,2024-02-04 00:37:00,FRAUD
4360,2024-01-04 00:39:00,2024-02-02 00:39:00,FRAUD
4365,2024-01-04 00:44:00,2024-02-01 00:44:00,FRAUD
4367,2024-01-04 00:46:00,2024-02-05 00:46:00,DISPUTE_OTHER
4370,2024-01-04 00:49:00,2024-01-15 00:49:00,FRAUD
4373,2024-01-04 00:52:00,2024-02-17 00:52:00,DISPUTE_OTHER
4375,2024-01-04 00:54:00,2024-01-18 00:54:00,FRAUD
4391,2024-01-04 01:10:00,2024-02-13 01:10:00,DISPUTE_OTHER
4393,2024-01-04 01:12:00,2024-01-14 01:12:00,FRAUD
4395,2024-01-04 01:14:00,2024-02-07 01:14:00,FRAUD
4397,2024-01-04 01:16:00,2024-01-29 01:16:00,FRAUD
4403,2024-01-04 01:22:00,2024-02-10 01:22:00,FRAUD
4412,2024-01-04 01:31:00,2024-01-27 01:31:00,NOT_RECEIVED
4438,2024-01-04 01:57:00,2024-02-12 01:57:00,DISPUTE_OTHER
4453,2024-01-04 02:12:00,2024-01-27 02:12:00,FRAUD
4454,2024-01-04 02:13:00,2024-01-14 02:13:00,DISPUTE_OTHER
4455,2024-01-04 02:14:00,2024-02-06 02:14:00,FRAUD
