transaction_id,created_at,user_id,device_id,ip_id,merchant_id,country,card_country,channel,psp_name,payment_method,amount,bin_risk,ip_risk_level,user_age_days,email_risk,is_3ds,retry_count,auth_status,decline_code,is_psp_outage_window,fraud_label
182,2024-01-01 03:01:00,5375,15855,14965,886,DE,DE,App,Stripe,MASTERCARD,53.89,0.0173,0.3257,46,0,0,0,Approved,,0,0
183,2024-01-01 03:02:00,14230,17523,15628,576,US,US,App,Stripe,MASTERCARD,155.01,0.0824,0.092,7,1,0,1,Approved,,0,0
184,2024-01-01 03:03:00,24505,5455,27081,946,US,US,Web,Checkout,VISA,67.56,0.2312,0.1315,219,0,0,0,Approved,,0,0
185,2024-01-01 03:04:00,4668,6194,12494,689,ID,ID,App,Stripe,MASTERCARD,121.19,0.0937,0.0831,128,0,0,1,Approved,,0,0
186,2024-01-01 03:05:00,26290,15694,28139,689,DE,DE,App,Adyen,VISA,39.68,0.1441,0.3207,112,1,0,2,Approved,,0,0
187,2024-01-01 03:06:00,4593,4317,28982,14,PH,BR,Web,Adyen,PayPal,105.32,0.0855,0.1098,49,0,0,1,Approved,,0,1
188,2024-01-01 03:07:00,19032,8661,32066,271,IN,IN,App,Stripe,UPI,194.64,0.0775,0.2238,57,0,0,0,Approved,,0,0
189,2024-01-01 03:08:00,18666,14699,835,740,IN,IN,Web,Checkout,VISA,48.19,0.141,0.0773,54,0,0,0,Declined,14,0,1
190,2024-01-01 03:09:00,1689,14576,34950,588,ID,ID,App,Checkout,VISA,107.54,0.1125,0.1526,65,0,0,0,Approved,,0,0
191,2024-01-01 03:10:00,7553,10066,36589,540,PH,PH,Web,Stripe,VISA,32.61,0.061,0.0637,76,0,1,0,Approved,,0,0
192,2024-01-01 03:11:00,23996,6504,43997,1178,BR,BR,Web,Stripe,VISA,58.18,0.3663,0.455,171,0,0,0,Approved,,0,0
193,2024-01-01 03:12:00,25331,13816,14695,170,US,US,App,Checkout,VISA,122.22,0.0936,0.0041,3,1,0,1,Approved,,0,0
194,2024-01-01 03:13:00,19398,9112,5438,1729,BR,BR,App,Adyen,PIX,58.47,0.1514,0.1099,103,0,0,0,Declined,05,0,0
195,2024-01-01 03:14:00,4109,13721,32918,597,IN,IN,Web,Stripe,UPI,130.69,0.1615,0.1257,155,0,0,0,Declined,51,0,0
196,2024-01-01 03:15:00,18426,7643,3512,1572,DE,DE,Web,Checkout,MASTERCARD,63.64,0.1633,0.0313,35,0,0,0,Approved,,0,0
197,2024-01-01 03:16:00,2965,14684,32465,58,SG,SG,App,Stripe,VISA,186.37,0.1189,0.1319,136,1,0,1,Approved,,0,0
198,2024-01-01 03:17:00,6545,12422,960,671,BR,BR,Web,Stripe,PIX,125.32,0.1189,0.0157,48,0,0,0,Approved,,0,0
199,2024-01-01 03:18:00,25241,12389,23960,1420,BR,BR,Web,Stripe,PIX,122.79,0.0568,0.0929,86,0,0,0,Approved,,0,1
200,2024-01-01 03:19:00,1488,5209,31983,1259,DE,DE,Web,Adyen,VISA,20.99,0.2006,0.1146,83,0,1,1,Approved,,0,0
201,2024-01-01 03:20:00,21340,14631,32120,1443,US,US,App,Stripe,MASTERCARD,20.08,0.098,0.0483,53,0,0,1,Approved,,0,0
202,2024-01-01 03:21:00,14169,14883,22748,305,US,US,Web,Checkout,MASTERCARD,96.68,0.0554,0.0689,13,0,0,0,Approved,,0,0
203,2024-01-01 03:22:00,5446,2584,19596,733,BR,BR,App,Adyen,VISA,41.95,0.041,0.0743,16,1,0,0,Approved,,0,0
204,2024-01-01 03:23:00,20205,35,20233,1670,TH,TH,Web,Stripe,VISA,111.9,0.2587,0.0639,142,0,0,1,Approved,,0,0
205,2024-01-01 03:24:00,25215,11701,10882,1740,IN,IN,Web,Stripe,UPI,28.63,0.2223,0.066,5,0,0,0,Approved,,0,0
206,2024-01-01 03:25:00,7763,1045,30902,653,US,US,App,Adyen,VISA,285.34,0.359,0.0396,35,0,0,0,Approved,,0,0
207,2024-01-01 03:26:00,2389,13073,44367,333,IN,IN,Web,Adyen,VISA,73.63,0.0369,0.1465,86,1,0,0,Approved,,0,0
208,2024-01-01 03:27:00,26902,5525,31862,1354,US,US,App,Stripe,MASTERCARD,148.5,0.1206,0.0676,13,0,0,1,Approved,,0,0
209,2024-01-01 03:28:00,13513,10400,12495,1472,ID,ID,App,Stripe,PayPal,24.51,0.1434,0.0486,96,1,0,1,Approved,,0,0
210,2024-01-01 03:29:00,24144,17474,44919,833,MX,MX,App,Checkout,MASTERCARD,69.91,0.1001,0.0867,18,1,0,1,Declined,201,0,0
211,2024-01-01 03:30:00,508,15424,39906,884,ID,ID,App,Adyen,PayPal,139.97,0.2328,0.1141,121,0,0,0,Approved,,0,0
212,2024-01-01 03:31:00,7959,4465,43897,1218,SG,SG,App,Stripe,VISA,30.55,0.143,0.296,11,0,1,0,Approved,,0,0
213,2024-01-01 03:32:00,4923,17826,30919,27,IN,IN,App,Stripe,UPI,1.29,0.2849,0.1254,64,0,0,0,Approved,,0,0
214,2024-01-01 03:33:00,1999,4046,42122,38,BR,BR,App,Stripe,MASTERCARD,169.92,0.1085,0.1017,4,0,0,0,Declined,201,0,1
215,2024-01-01 03:34:00,21839,8526,20449,686,DE,DE,Web,Checkout,MASTERCARD,54.39,0.0688,0.1522,35,0,0,2,Approved,,0,0
216,2024-01-01 03:35:00,19673,13450,13929,1982,IN,IN,Web,Stripe,UPI,2.74,0.1829,0.1767,76,0,0,0,Approved,,0,0
217,2024-01-01 03:36:00,7449,8450,32012,1575,US,US,Web,Checkout,VISA,29.49,0.1157,0.2865,74,0,0,0,Approved,,0,0
218,2024-01-01 03:37:00,28718,17903,44676,393,IN,IN,Web,Stripe,VISA,3.83,0.0219,0.1328,251,0,1,0,Approved,,0,0
219,2024-01-01 03:38:00,24787,11267,40832,786,PH,PH,App,Checkout,MASTERCARD,62.69,0.2556,0.0745,41,0,0,0,Approved,,0,0
220,2024-01-01 03:39:00,14057,2253,25002,1832,DE,DE,Web,Stripe,VISA,60.06,0.0775,0.068,47,0,0,0,Approved,,0,0
221,2024-01-01 03:40:00,23838,9103,15816,162,BR,BR,App,Adyen,PIX,87.2,0.0468,0.2597,81,0,0,0,Approved,,0,0
222,2024-01-01 03:41:00,22654,14384,16942,1609,SG,SG,Web,Adyen,VISA,70.08,0.0373,0.1098,135,0,1,1,Approved,,0,0
223,2024-01-01 03:42:00,19393,10089,30900,1982,IN,IN,Web,Adyen,VISA,63.77,0.156,0.1202,9,0,0,0,Declined,14,0,0
224,2024-01-01 03:43:00,8440,11001,5328,901,SG,SG,App,Stripe,VISA,120.35,0.1573,0.0813,37,0,0,0,Approved,,0,0
225,2024-01-01 03:44:00,22784,14474,21597,1380,US,US,App,Adyen,VISA,44.41,0.0203,0.0919,10,0,0,0,Approved,,0,0
226,2024-01-01 03:45:00,15482,14284,42424,985,MX,MX,App,Adyen,VISA,55.63,0.0334,0.0219,17,0,0,0,Approved,,0,1
227,2024-01-01 03:46:00,3499,1001,9770,787,PH,PH,Web,Adyen,MASTERCARD,58.58,0.1528,0.0779,15,0,0,0,Approved,,0,0
228,2024-01-01 03:47:00,20271,17601,38336,1700,ID,ID,Web,Stripe,VISA,61.33,0.075,0.1189,36,0,0,0,Approved,,0,1
229,2024-01-01 03:48:00,10316,10576,23815,285,TH,TH,Web,Checkout,VISA,163.06,0.2828,0.0899,53,0,0,2,Approved,,0,0
230,2024-01-01 03:49:00,18477,2834,29929,624,MX,MX,Web,Checkout,MASTERCARD,2.79,0.1351,0.0121,58,0,0,0,Declined,201,0,0
231,2024-01-01 03:50:00,1994,1118,41713,1030,US,US,Web,Checkout,VISA,140.56,0.1676,0.8803,10,0,0,0,Approved,,0,0
232,2024-01-01 03:51:00,20184,5895,5853,1159,BR,BR,Web,Stripe,VISA,199.2,0.1149,0.031,251,0,0,2,Approved,,0,0
233,2024-01-01 03:52:00,26735,7887,28711,1416,US,US,App,Checkout,VISA,106.13,0.0798,0.0205,66,0,0,0,Declined,51,0,0
234,2024-01-01 03:53:00,24934,7540,23424,85,TH,TH,App,Stripe,MASTERCARD,105.83,0.0262,0.0483,34,0,0,0,Declined,05,0,0
235,2024-01-01 03:54:00,22194,12417,33694,810,IN,IN,App,Stripe,UPI,65.89,0.0597,0.0302,21,0,0,1,Approved,,0,0
236,2024-01-01 03:55:00,26805,10268,23203,1247,TH,TH,App,Stripe,VISA,131.05,0.1839,0.0041,145,0,0,1,Approved,,0,0
237,2024-01-01 03:56:00,11628,14378,22928,1874,US,US,Web,Stripe,VISA,40.25,0.1506,0.2161,47,0,0,0,Declined,51,0,0
238,2024-01-01 03:57:00,6682,17903,13330,1840,IN,IN,Web,Stripe,MASTERCARD,181.08,0.3072,0.1161,19,0,0,1,Approved,,0,1
239,2024-01-01 03:58:00,12758,13056,8571,550,IN,IN,Web,Checkout,UPI,41.63,0.1457,0.1051,145,0,0,0,Declined,96,0,0
240,2024-01-01 03:59:00,2299,7504,4133,629,IN,IN,Web,Adyen,MASTERCARD,3.06,0.1729,0.0459,8,0,0,0,Declined,51,0,1
241,2024-01-01 04:00:00,14591,9787,12760,74,US,US,Web,Checkout,PayPal,76.82,0.1044,0.1522,93,0,0,0,Declined,14,0,0
242,2024-01-01 04:01:00,24945,204,31035,1516,US,US,App,Checkout,VISA,35.56,0.231,0.0393,31,0,0,0,Approved,,0,0
243,2024-01-01 04:02:00,18028,7295,23948,34,US,US,App,Checkout,PayPal,69.21,0.3721,0.0819,103,0,0,1,Approved,,0,0
244,2024-01-01 04:03:00,2149,16059,34884,1903,PH,PH,App,Adyen,MASTERCARD,67.98,0.006,0.0279,48,0,0,0,Approved,,0,0
245,2024-01-01 04:04:00,18596,12583,16884,480,PH,PH,Web,Adyen,MASTERCARD,0.84,0.0809,0.2277,182,0,1,1,Approved,,0,0
246,2024-01-01 04:05:00,12771,5461,11001,431,MX,MX,App,Checkout,VISA,57.09,0.1339,0.0369,89,0,0,0,Declined,91,0,1
247,2024-01-01 04:06:00,622,13271,44818,749,DE,DE,App,Checkout,PayPal,52.56,0.1429,0.3983,16,0,0,0,Approved,,0,0
248,2024-01-01 04:07:00,28360,7041,1265,8,IN,IN,App,Checkout,UPI,72.76,0.097,0.1964,214,0,0,1,Declined,14,0,0
249,2024-01-01 04:08:00,8982,13068,25019,378,DE,DE,Web,Checkout,MASTERCARD,36.37,0.2244,0.1301,73,0,0,0,Approved,,0,0
250,2024-01-01 04:09:00,5498,364,22870,1345,ID,ID,Web,Stripe,MASTERCARD,2.55,0.1302,0.0882,154,0,1,1,Approved,,0,1
251,2024-01-01 04:10:00,5129,14215,42068,1671,MX,MX,Web,Adyen,MASTERCARD,216.94,0.07,0.1541,29,0,0,1,Approved,,0,0
252,2024-01-01 04:11:00,12206,8437,19299,903,IN,IN,App,Checkout,UPI,102.14,0.1113,0.1135,1,0,0,0,Declined,59,0,0
253,2024-01-01 04:12:00,25374,7093,36457,306,IN,IN,App,Checkout,VISA,62.23,0.0562,0.032,62,0,0,0,Approved,,0,0
254,2024-01-01 04:13:00,11965,5264,13791,421,US,US,Web,Adyen,MASTERCARD,130.33,0.1031,0.205,56,0,0,0,Approved,,0,0
255,2024-01-01 04:14:00,9069,7010,17381,627,IN,IN,Web,Checkout,UPI,125.56,0.3408,0.1678,2,0,0,2,Approved,,0,0
256,2024-01-01 04:15:00,1950,15663,32025,1779,SG,SG,Web,Stripe,MASTERCARD,51.14,0.0491,0.0844,40,0,0,0,Approved,,0,0
257,2024-01-01 04:16:00,29910,1138,35751,960,MX,MX,App,Checkout,MASTERCARD,0.59,0.0916,0.1124,18,0,0,0,Approved,,0,0
258,2024-01-01 04:17:00,10130,15477,4931,542,ID,SG,App,Checkout,VISA,123.78,0.1785,0.0577,80,1,0,2,Approved,,0,1
259,2024-01-01 04:18:00,24585,774,6425,1035,US,US,Web,Checkout,PayPal,77.01,0.0181,0.0161,19,0,0,1,Approved,,0,0
260,2024-01-01 04:19:00,18030,16834,6892,417,BR,BR,Web,Stripe,PIX,71.45,0.3275,0.046,87,0,0,0,Declined,201,0,0
261,2024-01-01 04:20:00,26906,16630,29006,348,IN,PH,Web,Stripe,UPI,50.28,0.0417,0.0564,62,1,0,1,Declined,14,0,1
262,2024-01-01 04:21:00,869,2679,4236,730,IN,IN,Web,Stripe,UPI,131.69,0.2394,0.2324,139,0,0,1,Declined,12,0,0
263,2024-01-01 04:22:00,17212,15021,42892,1692,ID,ID,Web,Checkout,VISA,1.13,0.2659,0.1852,11,0,0,1,Approved,,0,0
264,2024-01-01 04:23:00,16143,3286,17982,101,US,US,App,Checkout,PayPal,74.23,0.0869,0.0483,157,0,0,0,Approved,,0,0
265,2024-01-01 04:24:00,11416,5688,27561,134,ID,ID,App,Stripe,MASTERCARD,183.15,0.1332,0.0237,26,0,1,0,Approved,,0,0
266,2024-01-01 04:25:00,10238,16390,39437,1668,IN,IN,App,Checkout,MASTERCARD,124.97,0.0645,0.0262,28,0,0,0,Declined,201,0,1
267,2024-01-01 04:26:00,9322,11767,8610,1797,US,US,App,Stripe,VISA,160.21,0.3141,0.2172,151,0,1,0,Approved,,0,0
268,2024-01-01 04:27:00,23907,9171,42861,1482,IN,IN,App,Adyen,UPI,121.98,0.1566,0.0486,52,0,0,1,Approved,,0,0
269,2024-01-01 04:28:00,24018,2086,32302,1777,IN,IN,App,Stripe,UPI,72.78,0.0941,0.1364,104,0,0,0,Approved,,0,0
270,2024-01-01 04:29:00,1149,3334,26086,521,PH,PH,Web,Stripe,VISA,4.74,0.2014,0.0646,133,0,1,0,Approved,,0,0
271,2024-01-01 04:30:00,8345,6717,39572,1618,ID,ID,App,Checkout,VISA,1.34,0.0337,0.0135,241,0,0,2,Approved,,0,0
272,2024-01-01 04:31:00,12466,7313,9474,723,BR,BR,App,Stripe,VISA,79.15,0.119,0.121,20,0,0,0,Approved,,0,0
273,2024-01-01 04:32:00,15787,825,32521,465,US,US,Web,Checkout,MASTERCARD,72.75,0.0727,0.9703,20,0,0,0,Declined,51,0,0
274,2024-01-01 04:33:00,6272,4735,23957,1137,TH,TH,Web,Stripe,VISA,132.68,0.1353,0.0404,185,0,0,1,Approved,,0,0
275,2024-01-01 04:34:00,20371,16742,38344,414,US,US,Web,Checkout,VISA,36.31,0.7511,0.1007,8,0,0,1,Approved,,0,1
276,2024-01-01 04:35:00,11526,2306,41630,478,US,US,Web,Adyen,VISA,35.37,0.1596,0.0281,99,0,0,1,Approved,,0,0
277,2024-01-01 04:36:00,9126,6761,15765,872,BR,BR,App,Adyen,PIX,143.01,0.0438,0.1464,228,0,0,0,Approved,,0,0
278,2024-01-01 04:37:00,22654,4325,22657,447,SG,SG,Web,Adyen,VISA,199.47,0.0744,0.0498,135,0,0,0,Approved,,0,0
279,2024-01-01 04:38:00,19339,2093,36719,1080,US,US,App,Stripe,VISA,55.24,0.0795,0.1111,60,0,0,0,Approved,,0,0
280,2024-01-01 04:39:00,7990,14753,40294,15,MX,MX,Web,Checkout,MASTERCARD,61.5,0.4022,0.0976,128,0,0,0,Declined,91,0,0
281,2024-01-01 04:40:00,9067,14968,38531,1986,IN,IN,Web,Adyen,VISA,3.93,0.0593,0.0953,20,0,0,0,Approved,,0,0
282,2024-01-01 04:41:00,17481,1385,5962,774,US,US,Web,Stripe,MASTERCARD,70.53,0.0084,0.1143,63,0,0,1,Approved,,0,0
283,2024-01-01 04:42:00,7306,17901,33026,675,IN,IN,Web,Checkout,UPI,139.89,0.2131,0.1655,172,0,0,0,Declined,51,0,0
284,2024-01-01 04:43:00,12,9408,26878,901,IN,IN,App,Stripe,UPI,247.53,0.1151,0.3216,245,0,0,0,Approved,,0,0
285,2024-01-01 04:44:00,22119,5157,4079,291,US,US,App,Stripe,VISA,36.68,0.1966,0.3258,230,0,0,0,Approved,,0,0
286,2024-01-01 04:45:00,3031,15935,16540,371,IN,IN,Web,Checkout,VISA,3.12,0.2084,0.0039,16,0,0,1,Declined,51,0,0
287,2024-01-01 04:46:00,24206,663,28232,901,IN,IN,Web,Stripe,MASTERCARD,150.24,0.0138,0.199,66,0,0,3,Approved,,0,0
288,2024-01-01 04:47:00,15590,11134,28124,667,TH,TH,App,Checkout,MASTERCARD,25.11,0.0567,0.0743,2,0,0,2,Approved,,0,0
289,2024-01-01 04:48:00,13782,1098,44894,1525,BR,BR,App,Checkout,MASTERCARD,119.94,0.0198,0.2572,1,1,0,0,Approved,,0,0
290,2024-01-01 04:49:00,496,5633,10812,1590,MX,MX,Web,Adyen,VISA,57.81,0.1601,0.0551,31,0,0,0,Declined,05,0,1
291,2024-01-01 04:50:00,17770,17398,44595,643,BR,BR,App,Adyen,PIX,55.52,0.0396,0.1267,119,0,0,0,Approved,,0,0
292,2024-01-01 04:51:00,14359,16839,23353,6,BR,BR,App,Stripe,PIX,102.56,0.0702,0.0726,146,0,0,1,Approved,,0,0
293,2024-01-01 04:52:00,24862,1410,37885,1780,US,IN,App,Stripe,MASTERCARD,81.69,0.5799,0.0426,51,0,1,0,Approved,,0,0
294,2024-01-01 04:53:00,28051,16077,2522,1901,US,US,App,Adyen,VISA,71.36,0.0865,0.0105,19,0,0,1,Approved,,0,0
295,2024-01-01 04:54:00,119,15552,9191,1256,SG,SG,App,Stripe,VISA,64.4,0.2358,0.0124,156,0,0,1,Approved,,0,1
296,2024-01-01 04:55:00,2288,4851,32225,372,BR,BR,App,Adyen,MASTERCARD,53.14,0.2117,0.2402,28,0,1,0,Approved,,0,0
297,2024-01-01 04:56:00,15237,3556,2791,1484,IN,IN,Web,Stripe,UPI,139.42,0.1798,0.0987,33,0,0,0,Approved,,0,0
298,2024-01-01 04:57:00,5090,2168,14295,365,BR,BR,App,Stripe,MASTERCARD,372.78,0.0287,0.1764,9,0,0,0,Approved,,0,0
299,2024-01-01 04:58:00,21717,17569,8472,1091,SG,SG,Web,Stripe,MASTERCARD,26.75,0.0493,0.0808,24,0,0,1,Declined,91,0,0
300,2024-01-01 04:59:00,12278,15405,23896,896,ID,ID,App,Adyen,MASTERCARD,71.65,0.0686,0.7811,64,0,1,0,Approved,,0,0
301,2024-01-01 05:00:00,24517,2729,16498,787,MX,DE,Web,Stripe,VISA,36.08,0.1005,0.1757,46,0,0,0,Approved,,0,0
302,2024-01-01 05:01:00,11507,1519,34935,1917,IN,IN,App,Stripe,VISA,34.78,0.1367,0.0899,150,0,0,0,Approved,,0,0
303,2024-01-01 05:02:00,7837,17447,33224,1015,DE,DE,App,Checkout,MASTERCARD,158.92,0.1197,0.109,65,0,0,0,Approved,,0,0
304,2024-01-01 05:03:00,22831,3413,40626,550,ID,ID,Web,Checkout,VISA,53.82,0.4497,0.063,106,0,0,1,Approved,,0,0
305,2024-01-01 05:04:00,15588,15057,32986,1886,US,US,Web,Stripe,VISA,51.74,0.8109,0.3527,35,1,1,1,Approved,,0,1
306,2024-01-01 05:05:00,1160,8347,4778,137,US,US,App,Adyen,VISA,121.45,0.1568,0.0191,2,0,0,0,Approved,,0,0
307,2024-01-01 05:06:00,2254,1448,41977,1063,PH,DE,Web,Stripe,MASTERCARD,157.36,0.1132,0.0133,124,0,0,1,Approved,,0,0
308,2024-01-01 05:07:00,17753,27,19108,336,SG,SG,App,Checkout,VISA,77.94,0.0624,0.0989,60,0,0,1,Declined,05,0,0
309,2024-01-01 05:08:00,28953,2786,41401,520,MX,MX,App,Stripe,VISA,125.84,0.1784,0.1613,44,0,0,1,Declined,91,0,1
310,2024-01-01 05:09:00,26739,13283,11290,627,PH,PH,App,Checkout,MASTERCARD,90.81,0.1806,0.2911,33,0,0,0,Approved,,0,0
311,2024-01-01 05:10:00,304,8437,41583,1829,IN,IN,App,Stripe,VISA,71.23,0.051,0.1912,71,0,0,1,Approved,,0,0
312,2024-01-01 05:11:00,5521,10724,31481,756,US,US,App,Stripe,MASTERCARD,39.73,0.0956,0.0611,126,0,0,0,Approved,,0,0
313,2024-01-01 05:12:00,22404,4307,34322,1468,BR,BR,App,Stripe,VISA,74.51,0.0513,0.1277,19,0,0,1,Declined,201,0,1
314,2024-01-01 05:13:00,25441,123,43507,981,US,US,App,Checkout,MASTERCARD,157.72,0.0353,0.149,45,0,0,1,Approved,,0,1
315,2024-01-01 05:14:00,1307,10150,37230,1356,IN,IN,App,Stripe,UPI,154.57,0.2341,0.1148,88,0,0,1,Declined,51,0,0
316,2024-01-01 05:15:00,13539,12996,31555,1387,US,US,Web,Adyen,MASTERCARD,89.91,0.1812,0.0894,126,0,0,1,Approved,,0,0
317,2024-01-01 05:16:00,29111,15286,44474,290,BR,BR,App,Checkout,PIX,86.56,0.1393,0.0086,30,0,0,0,Approved,,0,0
318,2024-01-01 05:17:00,29931,2824,6253,849,BR,BR,Web,Checkout,PIX,74.81,0.2189,0.322,35,0,0,1,Declined,62,0,0
319,2024-01-01 05:18:00,26430,2301,17983,335,ID,ID,App,Stripe,VISA,149.82,0.0351,0.1735,47,0,0,0,Declined,14,0,0
320,2024-01-01 05:19:00,384,10162,20393,1994,PH,PH,App,Checkout,MASTERCARD,55.19,0.043,0.2822,147,1,0,1,Approved,,0,0
321,2024-01-01 05:20:00,21140,15436,10895,1275,MX,MX,App,Checkout,VISA,174.83,0.1572,0.2218,1,0,0,1,Approved,,0,1
322,2024-01-01 05:21:00,19900,17075,30834,540,IN,IN,Web,Checkout,MASTERCARD,70.48,0.0457,0.1734,27,1,0,2,Declined,51,0,0
323,2024-01-01 05:22:00,23765,7150,37509,1291,ID,ID,App,Checkout,MASTERCARD,130.64,0.0451,0.1448,19,0,0,1,Declined,201,0,0
324,2024-01-01 05:23:00,26587,8800,33894,60,IN,IN,Web,Adyen,UPI,44.17,0.1849,0.129,83,0,0,0,Approved,,0,0
325,2024-01-01 05:24:00,2046,4192,39667,1072,MX,MX,Web,Stripe,MASTERCARD,47.14,0.0732,0.2011,90,0,0,0,Declined,62,0,0
326,2024-01-01 05:25:00,21337,7273,17296,842,SG,SG,Web,Stripe,VISA,189.48,0.0662,0.272,81,0,0,0,Approved,,0,0
327,2024-01-01 05:26:00,622,17405,43014,1565,DE,DE,App,Adyen,VISA,110.15,0.2176,0.2096,16,0,0,0,Approved,,0,1
328,2024-01-01 05:27:00,18906,3726,21451,1716,DE,DE,App,Stripe,VISA,11.44,0.0696,0.1539,40,0,0,1,Approved,,0,0
329,2024-01-01 05:28:00,5480,8224,18666,1971,IN,IN,Web,Stripe,MASTERCARD,66.85,0.0657,0.0414,25,0,1,0,Approved,,0,1
330,2024-01-01 05:29:00,23676,4849,12639,1974,PH,ID,Web,Checkout,MASTERCARD,61.62,0.1892,0.1617,39,0,0,0,Declined,91,0,0
331,2024-01-01 05:30:00,17336,7381,41160,764,MX,MX,Web,Stripe,MASTERCARD,67.52,0.151,0.0427,320,0,0,2,Approved,,0,0
332,2024-01-01 05:31:00,12092,17305,17005,1407,BR,BR,App,Adyen,PIX,49.65,0.3102,0.1031,20,1,0,0,Approved,,0,1
333,2024-01-01 05:32:00,8298,7323,25045,417,MX,MX,App,Checkout,MASTERCARD,94.01,0.0821,0.0681,72,0,0,1,Declined,51,0,0
334,2024-01-01 05:33:00,5210,5895,23020,1611,SG,SG,App,Stripe,MASTERCARD,95.73,0.3612,0.0529,14,0,1,0,Approved,,0,0
335,2024-01-01 05:34:00,27051,17474,4496,1930,US,US,App,Adyen,VISA,20.61,0.1004,0.0988,65,0,0,0,Declined,96,0,0
336,2024-01-01 05:35:00,15669,2533,35008,1298,ID,ID,App,Stripe,MASTERCARD,33.64,0.2089,0.0809,68,0,1,1,Declined,12,0,1
337,2024-01-01 05:36:00,23534,13633,30172,13,DE,DE,Web,Stripe,VISA,122.07,0.0464,0.0996,174,0,0,1,Approved,,0,0
338,2024-01-01 05:37:00,16562,10721,21461,368,IN,IN,Web,Stripe,MASTERCARD,105.59,0.154,0.2215,101,0,1,1,Declined,51,0,0
339,2024-01-01 05:38:00,18928,9992,7915,84,SG,SG,Web,Checkout,MASTERCARD,0.59,0.0848,0.1007,48,0,0,0,Approved,,0,0
340,2024-01-01 05:39:00,17220,17280,6718,1218,MX,MX,App,Checkout,VISA,94.89,0.2028,0.0699,31,0,0,0,Approved,,0,1
341,2024-01-01 05:40:00,21328,3389,37465,1975,US,US,App,Checkout,MASTERCARD,104.91,0.0391,0.1188,163,0,0,0,Approved,,0,0
342,2024-01-01 05:41:00,10521,841,16736,339,BR,PH,App,Stripe,MASTERCARD,203.84,0.3734,0.1937,53,0,0,1,Approved,,0,0
343,2024-01-01 05:42:00,18768,15903,29980,1483,US,US,Web,Stripe,MASTERCARD,109.48,0.0411,0.3306,29,0,0,1,Approved,,0,0
344,2024-01-01 05:43:00,15115,10066,30888,1630,MX,MX,App,Checkout,MASTERCARD,20.18,0.115,0.0371,17,1,0,1,Declined,05,0,0
345,2024-01-01 05:44:00,22707,16216,22637,1908,US,US,App,Checkout,VISA,2.51,0.2256,0.0585,57,0,0,0,Declined,05,0,1
346,2024-01-01 05:45:00,1968,10089,40228,426,ID,ID,Web,Stripe,MASTERCARD,41.0,0.0183,0.0272,31,0,0,1,Declined,51,0,0
347,2024-01-01 05:46:00,24768,5825,26453,1334,IN,IN,Web,Stripe,VISA,110.54,0.1761,0.1049,81,0,0,1,Approved,,0,0
348,2024-01-01 05:47:00,11984,310,7676,143,US,US,App,Stripe,PayPal,97.57,0.2341,0.1619,8,0,0,0,Approved,,0,0
349,2024-01-01 05:48:00,14558,16690,23028,119,IN,IN,Web,Checkout,VISA,1.94,0.2121,0.0225,53,0,0,1,Approved,,0,0
350,2024-01-01 05:49:00,13751,4071,36491,753,MX,MX,App,Stripe,MASTERCARD,53.38,0.2198,0.1314,6,0,0,2,Declined,51,0,1
351,2024-01-01 05:50:00,18811,14923,27794,1863,US,US,Web,Adyen,MASTERCARD,63.42,0.0685,0.138,68,0,0,1,Approved,,0,0
352,2024-01-01 05:51:00,23445,5807,38554,1093,US,US,App,Stripe,VISA,60.59,0.0834,0.0373,135,0,0,1,Approved,,0,0
353,2024-01-01 05:52:00,18857,3076,25326,1028,ID,ID,App,Stripe,VISA,162.67,0.1584,0.0556,12,0,0,0,Approved,,0,0
354,2024-01-01 05:53:00,8382,5461,22233,1920,BR,BR,Web,Stripe,PIX,97.26,0.896,0.1005,13,0,0,1,Declined,201,0,1
355,2024-01-01 05:54:00,5822,16992,6615,903,MX,MX,App,Stripe,VISA,39.4,0.1127,0.1986,41,0,1,0,Approved,,0,1
356,2024-01-01 05:55:00,2192,7748,19598,1306,US,US,Web,Checkout,MASTERCARD,92.14,0.7508,0.0293,166,0,1,1,Approved,,0,1
357,2024-01-01 05:56:00,19155,1921,36602,1650,ID,ID,App,Stripe,VISA,87.48,0.0921,0.2162,223,0,1,0,Declined,51,0,1
358,2024-01-01 05:57:00,11808,3584,14771,1988,BR,BR,App,Adyen,PIX,65.72,0.2064,0.1229,4,0,0,0,Approved,,0,0
359,2024-01-01 05:58:00,18555,17834,40614,227,US,US,App,Stripe,VISA,181.12,0.0124,0.0783,31,0,0,0,Approved,,0,0
360,2024-01-01 05:59:00,25795,1741,32818,495,TH,TH,App,Stripe,MASTERCARD,26.7,0.2065,0.0407,29,0,0,1,Declined,51,0,0
361,2024-01-01 06:00:00,29110,1043,26341,969,US,BR,App,Adyen,VISA,32.84,0.0455,0.5021,5,0,0,0,Approved,,0,0
362,2024-01-01 06:01:00,1823,11098,26519,286,ID,ID,App,Stripe,VISA,66.01,0.0539,0.0832,67,0,1,0,Declined,59,0,0
363,2024-01-01 06:02:00,667,6645,10741,1724,IN,IN,App,Adyen,UPI,178.36,0.0421,0.0445,20,0,0,1,Approved,,0,1
364,2024-01-01 06:03:00,11989,15162,20312,670,PH,PH,App,Checkout,MASTERCARD,142.18,0.0977,0.0517,104,0,0,0,Declined,91,0,0
